1	10053013517_0070175978	0.000000	8.800000	0.000010	100.000000	1	0.000000
2	10512823435_0070205325	15.000000	8.800000	0.001140	99.000000	539	0.000000
3	698726182_0070170938	14.000000	8.800000	0.000790	96.000000	604	0.000000
4	10556384755_0070205325	16.000000	8.800000	0.001900	99.000000	539	0.000000
5	10563204242_0070182542	160.000000	8.800000	0.007800	100.000000	2180	0.000000
6	10496139158_0070205325	1.000000	8.800000	0.000450	99.000000	539	0.000000
7	10480012956_0070205325	1.000000	8.800000	0.000020	100.000000	28	0.000000
8	10573866307_0070224382	3.000000	8.800000	0.000210	100.000000	1	0.000000
9	10496139407_0070205325	3.000000	8.800000	0.000100	99.000000	539	0.000000
10	10512895500_0070205325	4.000000	8.800000	0.000530	99.000000	539	0.000000
11	839121442_0070164450	3.000000	8.800000	0.000720	94.000000	38	0.644930
12	624718683_0070137013	25.000000	8.800000	0.002800	98.000000	35586	0.866940
13	10578983769_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
14	673806924_0070121079	2.000000	8.800000	0.000120	100.000000	67	0.750670
15	10573866382_0070224382	0.000000	8.800000	0.000000	100.000000	0	0.000000
16	10496138854_0070205325	12.000000	8.800000	0.001210	99.000000	539	0.000000
17	124178030_0070066087	0.000000	8.800000	0.000000	0.000000	0	0.669120
18	10579038195_0070225850	1.000000	8.800000	0.000000	100.000000	0	0.000000
19	10563204227_0070182542	56.000000	8.800000	0.004600	100.000000	2180	0.000000
20	10496138961_0070205325	3.000000	8.800000	0.000270	99.000000	539	0.000000
21	10579051261_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
22	10573864395_0070224382	0.000000	8.800000	0.000000	100.000000	0	0.000000
23	10578988461_0070225850	4.000000	8.800000	0.000580	100.000000	0	0.000000
24	10512801727_0070205325	7.000000	8.800000	0.000830	99.000000	539	0.000000
25	10573865396_0070224382	0.000000	8.800000	0.000000	100.000000	0	0.000000
26	10562080203_0070196572	0.000000	8.800000	0.000000	100.000000	0	0.000000
27	10479999297_0070205325	15.000000	8.800000	0.000430	99.000000	426	0.000000
28	10512792611_0070205325	5.000000	8.800000	0.000350	99.000000	539	0.000000
29	10573870408_0070224382	2.000000	8.800000	0.000390	100.000000	1	0.000000
30	10579036152_0070225850	1.000000	8.800000	0.000190	100.000000	0	0.000000
31	10568168217_0070137013	84.000000	8.800000	0.005220	100.000000	30	0.866940
32	10579051538_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
33	10512874017_0070205325	4.000000	8.800000	0.000360	99.000000	539	0.000000
34	10573923010_0070224382	1.000000	8.800000	0.000200	100.000000	0	0.000000
35	622014143_0070121079	0.000000	8.800000	0.000320	98.000000	94	0.750670
36	10578984838_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
37	10496139723_0070205325	0.000000	8.800000	0.000020	99.000000	539	0.000000
38	10496139290_0070205325	1.000000	8.800000	0.000110	99.000000	539	0.000000
39	10563204245_0070182542	42453.000000	8.800000	0.793910	100.000000	2180	0.000000
40	10514955501_0070075671	0.000000	8.800000	0.000000	0.000000	0	0.775910
41	10573926687_0070224382	0.000000	8.800000	0.000000	100.000000	0	0.000000
42	10573884985_0070224382	4.000000	8.800000	0.000630	100.000000	1	0.000000
43	10539915486_0070137013	3.000000	8.800000	0.000140	100.000000	19	0.866940
44	10496139055_0070205325	6.000000	8.800000	0.000380	99.000000	539	0.000000
45	10539093694_0070152425	0.000000	8.800000	0.000000	0.000000	0	0.734920
46	622014161_0070121079	0.000000	8.800000	0.000030	98.000000	94	0.750670
47	10545997252_0070137013	6.000000	8.800000	0.000460	100.000000	11	0.866940
48	10579050830_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
49	10556838738_0070137013	31.000000	8.800000	0.001690	100.000000	54	0.866940
50	10573918016_0070224382	1.000000	8.800000	0.000000	100.000000	0	0.000000
51	826177416_0070170938	22.000000	8.800000	0.002210	96.000000	604	0.000000
52	10573863597_0070224382	3.000000	8.800000	0.000580	100.000000	0	0.000000
53	622014074_0070121079	1.000000	8.800000	0.000080	98.000000	94	0.750670
54	10573864192_0070224382	2.000000	8.800000	0.000730	100.000000	0	0.000000
55	10536888496_0070205325	31.000000	8.800000	0.003220	99.000000	539	0.000000
56	10512886305_0070205325	2.000000	8.800000	0.000100	99.000000	539	0.000000
57	10480012531_0070205325	14.000000	8.800000	0.000090	100.000000	28	0.000000
58	10578986102_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
59	649707079_0070164450	1.000000	8.800000	0.000300	93.000000	29	0.644930
60	10573870693_0070224382	0.000000	8.800000	0.000000	100.000000	0	0.000000
61	10567774882_0070217700	0.000000	8.800000	0.000000	0.000000	0	0.000000
62	10512789870_0070205325	2.000000	8.800000	0.000450	99.000000	539	0.000000
63	622014133_0070121079	1.000000	8.800000	0.000020	98.000000	94	0.750670
64	10496139898_0070205325	0.000000	8.800000	0.000030	99.000000	539	0.000000
65	190482925_0070152425	3.000000	8.800000	0.000490	98.000000	86	0.734920
66	10512797953_0070205325	6.000000	8.800000	0.000350	99.000000	539	0.000000
67	10496138649_0070205325	8.000000	8.800000	0.000570	99.000000	539	0.000000
68	10579051639_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
69	10578988071_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
70	10573924936_0070224382	0.000000	8.800000	0.000000	100.000000	0	0.000000
71	10578985675_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
72	10578704931_0070205325	16.000000	8.800000	0.001720	99.000000	539	0.000000
73	10512814492_0070205325	7.000000	8.800000	0.000370	99.000000	539	0.000000
74	122348799_0070066087	0.000000	8.800000	0.000130	88.000000	41	0.669120
75	10563207283_0070182542	50.000000	8.800000	0.004820	100.000000	2180	0.000000
76	10556384668_0070205325	33.000000	8.800000	0.002320	99.000000	539	0.000000
77	10547204689_0070203680	5.000000	8.800000	0.000740	100.000000	0	0.000000
78	10512806041_0070205325	17.000000	8.800000	0.001630	99.000000	539	0.000000
79	622014207_0070121079	1.000000	8.800000	0.000070	98.000000	94	0.750670
80	10578704932_0070205325	8.000000	8.800000	0.000600	99.000000	539	0.000000
81	10546001831_0070205325	21.000000	8.800000	0.001220	99.000000	295	0.000000
82	826177527_0070170938	10.000000	8.800000	0.001590	96.000000	604	0.000000
83	10496138744_0070205325	1.000000	8.800000	0.000090	99.000000	539	0.000000
84	10578986143_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
85	10573925217_0070224382	0.000000	8.800000	0.000000	100.000000	0	0.000000
86	10496139768_0070205325	3.000000	8.800000	0.000210	99.000000	539	0.000000
87	10512799644_0070205325	2.000000	8.800000	0.000190	99.000000	539	0.000000
88	10546734091_0070137013	4.000000	8.800000	0.000180	100.000000	5	0.866940
89	10545999934_0070205325	45.000000	8.800000	0.003000	99.000000	295	0.000000
90	10560857547_0070205325	10.000000	8.800000	0.000950	99.000000	539	0.000000
91	624718604_0070137013	63.000000	8.800000	0.004300	98.000000	35586	0.866940
92	10512811614_0070205325	28.000000	8.800000	0.002630	99.000000	539	0.000000
93	10578989766_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
94	10536888621_0070205325	74.000000	8.800000	0.006030	99.000000	539	0.000000
95	10496139872_0070205325	3.000000	8.800000	0.000270	99.000000	539	0.000000
96	10573916525_0070224382	1.000000	8.800000	0.000200	100.000000	0	0.000000
97	10573866470_0070224382	3.000000	8.800000	0.000390	100.000000	1	0.000000
98	650144080_0070164450	0.000000	8.800000	0.000060	100.000000	18	0.644930
99	10560857590_0070205325	6.000000	8.800000	0.000510	99.000000	539	0.000000
100	10496139484_0070205325	9.000000	8.800000	0.000620	99.000000	539	0.000000
101	10496138497_0070205325	3.000000	8.800000	0.000250	99.000000	539	0.000000
102	10578986317_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
103	10578986529_0070225850	0.000000	8.800000	0.000000	100.000000	0	0.000000
104	839310264_0070164450	1.000000	8.800000	0.000230	86.000000	7	0.644930
105	10511569443_0070205325	5.000000	8.800000	0.000880	99.000000	539	0.000000
106	10546555993_0070203680	0.000000	8.800000	0.000000	100.000000	1	0.000000
107	10032373644_0070170938	7.000000	8.850000	0.000960	99.000000	239	0.000000
108	605468150_0070086059	3.000000	8.880000	0.001548	96.000000	228	0.757230
109	10339266235_0070203680	0.000000	8.890000	0.000000	100.000000	0	0.000000
110	10339321924_0070203680	0.000000	8.890000	0.000000	100.000000	0	0.000000
111	10339300884_0070203680	0.000000	8.890000	0.000000	100.000000	0	0.000000
112	10339310054_0070203680	0.000000	8.890000	0.000000	100.000000	0	0.000000
113	10339317090_0070203680	0.000000	8.890000	0.000000	100.000000	0	0.000000
114	10339444940_0070203680	1.000000	8.890000	0.000210	100.000000	1	0.000000
115	10339530196_0070203680	1.000000	8.890000	0.000020	100.000000	1	0.000000
116	10339513387_0070203680	0.000000	8.890000	0.000000	100.000000	1	0.000000
117	718575288_0070166225	11.000000	8.900000	0.000380	98.000000	636	0.757070
118	10586453143_0070221122	0.000000	8.900000	0.000000	0.000000	0	0.000000
119	718555941_0070166225	35.000000	8.900000	0.004620	98.000000	636	0.757070
120	142854170_0070076211	0.000000	8.900000	0.000010	0.000000	0	0.593230
121	718566154_0070166225	20.000000	8.900000	0.003320	98.000000	636	0.757070
122	162503277_0000000000	167.000000	8.900000	0.049160	99.000000	27052	1.000000
123	132407449_0000000000	292.000000	8.900000	0.084190	99.000000	2915	1.000000
124	10522850552_0070183531	8.000000	8.900000	0.000020	100.000000	4	0.000000
125	10583701860_0070221176	0.000000	8.900000	0.000000	0.000000	0	0.000000
126	718517914_0070166225	21.000000	8.900000	0.002720	98.000000	636	0.757070
127	10549407658_0070143544	0.000000	8.900000	0.000000	100.000000	1	0.752320
128	10584749503_0070221122	0.000000	8.900000	0.000000	0.000000	0	0.000000
129	184115648_0070139577	0.000000	8.900000	0.000160	98.000000	716	0.756690
130	101688447_0070177580	0.000000	8.900000	0.000030	100.000000	23	0.000000
131	637961116_0070166225	7.000000	8.900000	0.002930	97.000000	254	0.757070
132	10585098011_0070221122	0.000000	8.900000	0.000000	0.000000	0	0.000000
133	630801264_0070152425	45.000000	8.900000	0.004776	95.000000	319	0.734920
134	184500451_0070139577	0.000000	8.900000	0.000070	98.000000	716	0.756690
135	10583109880_0070226074	0.000000	8.910000	0.000000	0.000000	0	0.000000
136	10574172873_0070216901	0.000000	9.000000	0.000000	0.000000	0	0.000000
137	10035411223_0070141011	23.000000	9.000000	0.001812	95.000000	77	0.826410
138	695038509_0070152425	1.000000	9.000000	0.000090	100.000000	3	0.734920
139	120233998_0070063590	0.000000	9.000000	0.000020	89.000000	9	0.758830
140	10562311297_0070212387	10.000000	9.000000	0.041180	100.000000	3	0.000000
141	10573880667_0070224382	1.000000	9.000000	0.000200	100.000000	0	0.000000
142	10559644152_0070204364	0.000000	9.000000	0.000000	100.000000	0	0.000000
143	10571552540_0070141011	12.000000	9.000000	0.001044	95.000000	77	0.826410
144	10287648559_0000000000	7.000000	9.100000	0.003750	100.000000	11	1.000000
145	101533853_0070172806	0.000000	9.100000	0.000000	0.000000	0	0.000000
146	10583128842_0070219378	0.000000	9.200000	0.000000	0.000000	0	0.000000
147	10584090012_0070219378	0.000000	9.200000	0.000000	100.000000	0	0.000000
148	10583117135_0070219378	0.000000	9.200000	0.000000	0.000000	0	0.000000
149	10026038555_0070170938	1.000000	9.300000	0.003490	98.000000	81	0.000000
150	654541102_0000000000	1536.000000	9.400000	0.096816	99.000000	27809	1.000000
151	10586578319_0070067633	0.000000	9.400000	0.000000	0.000000	0	0.742760
152	10573895330_0070224382	0.000000	9.400000	0.000000	100.000000	0	0.000000
153	138637471_0070075805	6.000000	9.500000	0.010230	100.000000	12	0.656450
154	610900661_0070152425	1.000000	9.500000	0.000730	98.000000	142	0.734920
155	610900668_0070152425	2.000000	9.500000	0.001590	98.000000	142	0.734920
156	604689525_0070154738	0.000000	9.500000	0.000100	100.000000	55	0.640540
157	10104708714_0070170938	5.000000	9.500000	0.003750	98.000000	205	0.000000
158	610900194_0070152425	9.000000	9.500000	0.003920	98.000000	142	0.734920
159	708810174_0070170938	3.000000	9.500000	0.002080	98.000000	205	0.000000
160	193484051_0070064101	0.000000	9.500000	0.000876	99.000000	819	0.831350
161	10576500440_0070202716	7.000000	9.500000	0.002590	0.000000	0	0.000000
162	10579036023_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
163	10579036404_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
164	10578993079_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
165	10573913391_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
166	10573874391_0070224382	0.000000	9.600000	0.000010	100.000000	0	0.000000
167	10579045065_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
168	10579031946_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
169	10579045317_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
170	10579034421_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
171	10579034620_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
172	10579036714_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
173	10573870866_0070224382	2.000000	9.600000	0.000400	100.000000	0	0.000000
174	10573909006_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
175	10579036121_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
176	10579000303_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
177	10578990104_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
178	10579038433_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
179	10579034312_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
180	10579037143_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
181	10573914259_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
182	10578986525_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
183	10573918115_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
184	10573927804_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
185	10579045858_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
186	10573927756_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
187	10573915541_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
188	10578986542_0070225850	2.000000	9.600000	0.000200	100.000000	0	0.000000
189	10573914637_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
190	10579038294_0070225850	0.000000	9.600000	0.000000	100.000000	0	0.000000
191	10579046029_0070225850	1.000000	9.600000	0.000200	100.000000	0	0.000000
192	10573885454_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
193	10573914779_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
194	10573915068_0070224382	0.000000	9.600000	0.000000	100.000000	0	0.000000
195	149113204_0070066087	0.000000	9.600000	0.000050	0.000000	0	0.669120
196	10579014931_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
197	10573900656_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
198	10579007901_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
199	10573871300_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
200	10579007925_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
201	10573871514_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
202	10573875026_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
203	10579022457_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
204	10579007859_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
205	10573876346_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
206	10573870993_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
207	10579007896_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
208	10573873328_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
209	10579007781_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
210	10579016911_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
211	10578994339_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
212	10579007861_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
213	10023234071_0070170938	0.000000	9.700000	0.000010	88.000000	17	0.000000
214	10023135525_0070170938	0.000000	9.700000	0.000010	88.000000	17	0.000000
215	10579007991_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
216	10573873044_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
217	10573892824_0070224382	1.000000	9.700000	0.000540	100.000000	0	0.000000
218	10579003792_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
219	10573889676_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
220	10579018824_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
221	10573897254_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
222	10579004824_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
223	10579015581_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
224	10573873747_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
225	10579036586_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
226	10578994952_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
227	10579007854_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
228	10579007884_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
229	10579007949_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
230	10579003516_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
231	10573873012_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
232	10579018143_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
233	10023185011_0070170938	0.000000	9.700000	0.000500	88.000000	17	0.000000
234	10573873975_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
235	10578987002_0070225850	7.000000	9.700000	0.001190	100.000000	0	0.000000
236	10573869480_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
237	10573873796_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
238	10578985825_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
239	10579007903_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
240	10579007874_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
241	10573900879_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
242	10579008002_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
243	10573870673_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
244	10573873127_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
245	10573898858_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
246	10573869570_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
247	10573889201_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
248	10573873451_0070224382	1.000000	9.700000	0.000210	100.000000	0	0.000000
249	10579007823_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
250	10579020546_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
251	10578994968_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
252	10579015629_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
253	10573890072_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
254	10578992805_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
255	10579013676_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
256	10573901240_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
257	10578987566_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
258	10579000540_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
259	10579000713_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
260	10579008036_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
261	10573872797_0070224382	3.000000	9.700000	0.000610	100.000000	0	0.000000
262	10579007779_0070225850	1.000000	9.700000	0.000340	0.000000	0	0.000000
263	10579018304_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
264	10032265943_0070170938	0.000000	9.700000	0.000030	99.000000	239	0.000000
265	10578995277_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
266	10573900640_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
267	10573869362_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
268	10578994482_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
269	10579025952_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
270	10578994155_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
271	10579007891_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
272	10573874256_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
273	10573891374_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
274	10579009259_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
275	10573906353_0070224382	3.000000	9.700000	0.000200	100.000000	0	0.000000
276	10579007862_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
277	10579015504_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
278	10573897457_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
279	10024800721_0070170938	1.000000	9.700000	0.000020	93.000000	152	0.000000
280	10579007869_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
281	10573888375_0070224382	7.000000	9.700000	0.000810	100.000000	1	0.000000
282	10579007777_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
283	10579018769_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
284	10579000198_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
285	10573911316_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
286	10578995377_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
287	10579008012_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
288	10578986368_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
289	10579016044_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
290	10579000679_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
291	10579019066_0070225850	1.000000	9.700000	0.000000	100.000000	0	0.000000
292	10578995186_0070225850	0.000000	9.700000	0.000000	100.000000	0	0.000000
293	10579007845_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
294	10573900400_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
295	10573897945_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
296	10573889833_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
297	10579007999_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
298	10573896934_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
299	10573866255_0070224382	0.000000	9.700000	0.000000	100.000000	0	0.000000
300	10579007752_0070225850	0.000000	9.700000	0.000000	0.000000	0	0.000000
